OUTBOUND_YEAR,OUTBOUND_WEEK,PLANT_NAME,MODE_OF_TRANSPORT,CUSTOMER_NUMBER,MATERIAL_NAME,POLYMER_TYPE,SHELF_LIFE_IN_MONTH,IS_HOLIDAY,NET_QUANTITY_MT
2024,31,CHINA-WAREHOUSE,Truck,CST-00360,MAT-0092,P-001,4,0,24.75
2024,31,CHINA-WAREHOUSE,Truck,CST-00363,MAT-0092,P-001,4,0,74.25
2024,31,CHINA-WAREHOUSE,Truck,CST-00363,MAT-0097,P-001,7,0,24.75
2024,31,CHINA-WAREHOUSE,Truck,CST-00363,MAT-0265,P-001,8,0,24.75
2024,31,CHINA-WAREHOUSE,Truck,CST-00363,MAT-0325,P-001,6,0,24.75
2024,31,CHINA-WAREHOUSE,Truck,CST-00363,MAT-0416,P-001,4,0,24.75
2024,31,CHINA-WAREHOUSE,Truck,CST-00367,MAT-0049,P-001,5,0,0.1
2024,31,CHINA-WAREHOUSE,Truck,CST-00369,MAT-0001,P-002,3,0,25.5
2024,31,CHINA-WAREHOUSE,Truck,CST-00370,MAT-0084,P-001,3,0,0.05
2024,31,CHINA-WAREHOUSE,Truck,CST-00370,MAT-0413,P-001,7,0,0.03
2024,31,CHINA-WAREHOUSE,Truck,CST-00379,MAT-0144,P-002,5,0,25.5
2024,31,CHINA-WAREHOUSE,Truck,CST-00380,MAT-0142,P-002,6,0,16.5
2024,31,CHINA-WAREHOUSE,Truck,CST-00397,MAT-0145,P-002,6,0,48.0
2024,31,CHINA-WAREHOUSE,Truck,CST-00397,MAT-0147,P-002,4,0,3.0
2024,31,CHINA-WAREHOUSE,Truck,CST-00446,MAT-0114,P-002,7,0,3.0
2024,31,CHINA-WAREHOUSE,Truck,CST-00447,MAT-0001,P-002,3,0,51.0
2024,31,CHINA-WAREHOUSE,Truck,CST-00447,MAT-0144,P-002,5,0,25.5
2024,31,CHINA-WAREHOUSE,Truck,CST-00487,MAT-0400,P-001,5,0,24.75
2024,31,CHINA-WAREHOUSE,Truck,CST-00510,MAT-0145,P-002,6,0,25.5
2024,31,CHINA-WAREHOUSE,Truck,CST-00537,MAT-0150,P-002,6,0,1.5
2024,31,CHINA-WAREHOUSE,Truck,CST-00553,MAT-0357,P-001,5,0,0.2
2024,31,CHINA-WAREHOUSE,Truck,CST-00574,MAT-0145,P-002,6,0,25.5
2024,31,CHINA-WAREHOUSE,Truck,CST-00587,MAT-0314,P-002,4,0,0.05
2024,31,CHINA-WAREHOUSE,Truck,CST-00603,MAT-0145,P-002,6,0,25.5
2024,31,CHINA-WAREHOUSE,Truck,CST-00615,MAT-0397,P-002,9,0,0.05
2024,31,CHINA-WAREHOUSE,Truck,CST-00628,MAT-0316,P-001,4,0,24.75
2024,31,CHINA-WAREHOUSE,Truck,CST-00629,MAT-0145,P-002,6,0,25.5
2024,31,CHINA-WAREHOUSE,Truck,CST-00641,MAT-0389,P-002,5,0,25.5
2024,31,CHINA-WAREHOUSE,Truck,CST-00657,MAT-0053,P-001,2,0,24.75
2024,31,CHINA-WAREHOUSE,Truck,CST-00661,MAT-0400,P-001,5,0,24.75
2024,31,CHINA-WAREHOUSE,Truck,CST-00666,MAT-0007,P-001,2,0,20.63
2024,31,CHINA-WAREHOUSE,Truck,CST-00666,MAT-0151,P-001,6,0,4.13
2024,31,CHINA-WAREHOUSE,Truck,CST-00670,MAT-0046,P-001,5,0,11.0
2024,31,CHINA-WAREHOUSE,Truck,CST-00674,MAT-0047,P-002,3,0,3.75
2024,31,CHINA-WAREHOUSE,Truck,CST-00674,MAT-0196,P-002,4,0,18.75
2024,31,CHINA-WAREHOUSE,Truck,CST-00677,MAT-0399,P-001,3,0,24.75
2024,31,CHINA-WAREHOUSE,Truck,CST-00695,MAT-0142,P-002,6,0,1.5
2024,31,CHINA-WAREHOUSE,Truck,CST-00713,MAT-0415,P-001,8,0,24.75
2024,31,CHINA-WAREHOUSE,Truck,CST-00734,MAT-0145,P-002,6,0,25.5
2024,31,CHINA-WAREHOUSE,Truck,CST-00743,MAT-0046,P-001,5,0,24.75
2024,31,CHINA-WAREHOUSE,Truck,CST-00743,MAT-0198,P-001,6,0,24.75
2024,31,CHINA-WAREHOUSE,Truck,CST-00743,MAT-0267,P-001,2,0,24.75
2024,31,CHINA-WAREHOUSE,Truck,CST-00743,MAT-0400,P-001,5,0,57.75
2024,31,CHINA-WAREHOUSE,Truck,CST-00747,MAT-0001,P-002,3,0,25.5
2024,31,CHINA-WAREHOUSE,Truck,CST-00747,MAT-0145,P-002,6,0,102.0
2024,31,CHINA-WAREHOUSE,Truck,CST-00767,MAT-0380,P-001,8,0,24.759999999999998
2024,31,CHINA-WAREHOUSE,Truck,CST-00770,MAT-0084,P-001,3,0,24.75
2024,31,CHINA-WAREHOUSE,Truck,CST-00775,MAT-0055,P-001,2,0,4.13
2024,31,CHINA-WAREHOUSE,Truck,CST-00778,MAT-0001,P-002,3,0,25.5
2024,31,CHINA-WAREHOUSE,Truck,CST-00778,MAT-0013,P-002,3,0,10.5
2024,31,CHINA-WAREHOUSE,Truck,CST-00778,MAT-0144,P-002,5,0,25.5
2024,31,CHINA-WAREHOUSE,Truck,CST-00778,MAT-0145,P-002,6,0,51.0
2024,31,CHINA-WAREHOUSE,Truck,CST-00778,MAT-0147,P-002,4,0,10.5
2024,31,CHINA-WAREHOUSE,Truck,CST-00778,MAT-0201,P-002,4,0,9.0
2024,31,CHINA-WAREHOUSE,Truck,CST-00778,MAT-0314,P-002,4,0,31.5
2024,31,CHINA-WAREHOUSE,Truck,CST-00782,MAT-0400,P-001,5,0,24.75
2024,31,CHINA-WAREHOUSE,Truck,CST-00783,MAT-0415,P-001,8,0,48.129999999999995
2024,31,CHINA-WAREHOUSE,Truck,CST-00784,MAT-0001,P-002,3,0,18.0
2024,31,CHINA-WAREHOUSE,Truck,CST-00785,MAT-0013,P-002,3,0,25.5
2024,31,CHINA-WAREHOUSE,Truck,CST-00786,MAT-0057,P-001,6,0,1.38
2024,31,CHINA-WAREHOUSE,Truck,CST-00787,MAT-0086,P-001,6,0,5.5
2024,31,CHINA-WAREHOUSE,Truck,CST-00788,MAT-0148,P-001,2,0,5.5
2024,31,CHINA-WAREHOUSE,Truck,CST-00789,MAT-0001,P-002,3,0,9.0
2024,31,CHINA-WAREHOUSE,Truck,CST-00790,MAT-0413,P-001,7,0,0.1
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-00205,MAT-0390,P-001,7,0,49.5
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-00268,MAT-0112,P-001,6,0,24.75
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-00268,MAT-0390,P-001,7,0,24.75
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-00459,MAT-0151,P-001,6,0,24.75
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-00588,MAT-0085,P-001,8,0,24.75
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01008,MAT-0301,P-001,8,0,11.0
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01008,MAT-0344,P-001,4,0,9.625
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01008,MAT-0355,P-001,7,0,1.375
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01012,MAT-0109,P-001,8,0,24.75
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01012,MAT-0308,P-001,4,0,0.1
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01028,MAT-0165,P-001,5,0,4.125
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01028,MAT-0234,P-001,5,0,45.375
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01030,MAT-0221,P-001,8,0,2.5
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01030,MAT-0303,P-001,5,0,6.25
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01030,MAT-0345,P-001,6,0,1.25
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01035,MAT-0268,P-002,12,0,25.5
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01042,MAT-0151,P-001,6,0,11.0
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01057,MAT-0371,P-003,6,0,12.0
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01058,MAT-0413,P-001,7,0,24.75
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01069,MAT-0243,P-001,4,0,24.75
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01086,MAT-0151,P-001,6,0,24.75
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01105,MAT-0112,P-001,6,0,74.25
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01105,MAT-0390,P-001,7,0,74.25
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01113,MAT-0413,P-001,7,0,24.75
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01119,MAT-0373,P-001,7,0,0.6
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01121,MAT-0116,P-001,5,0,24.75
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01154,MAT-0099,P-001,6,0,24.75
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01154,MAT-0112,P-001,6,0,24.75
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01154,MAT-0340,P-001,3,0,24.75
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01154,MAT-0415,P-001,8,0,24.75
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01158,MAT-0015,P-001,8,0,24.75
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01165,MAT-0174,P-001,5,0,49.5
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01170,MAT-0151,P-001,6,0,49.5
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01192,MAT-0044,P-001,6,0,24.75
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01193,MAT-0335,P-001,8,0,24.75
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01207,MAT-0037,P-001,3,0,24.75
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01207,MAT-0065,P-001,4,0,6.875
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01207,MAT-0085,P-001,8,0,1.375
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01207,MAT-0089,P-001,4,0,1.375
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01207,MAT-0105,P-001,3,0,2.75
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01207,MAT-0116,P-001,5,0,5.5
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01207,MAT-0171,P-001,6,0,24.75
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01207,MAT-0413,P-001,7,0,4.125
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01214,MAT-0390,P-001,7,0,24.75
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01221,MAT-0056,P-001,3,0,49.5
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01221,MAT-0099,P-001,6,0,24.75
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01227,MAT-0051,P-003,8,0,10.0
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01247,MAT-0174,P-001,5,0,24.75
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01259,MAT-0151,P-001,6,0,24.75
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01304,MAT-0112,P-001,6,0,24.75
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01308,MAT-0151,P-001,6,0,49.5
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01308,MAT-0423,P-001,8,0,24.75
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01330,MAT-0393,P-001,5,0,1.375
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01333,MAT-0151,P-001,6,0,24.75
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01337,MAT-0335,P-001,8,0,24.75
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01355,MAT-0174,P-001,5,0,24.75
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01364,MAT-0413,P-001,7,0,24.75
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01371,MAT-0151,P-001,6,0,24.75
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01373,MAT-0151,P-001,6,0,24.75
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01373,MAT-0381,P-001,6,0,24.75
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01380,MAT-0381,P-001,6,0,24.75
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01390,MAT-0228,P-001,7,0,49.5
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01391,MAT-0413,P-001,7,0,24.75
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01392,MAT-0037,P-001,3,0,24.75
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01392,MAT-0243,P-001,4,0,24.75
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01393,MAT-0186,P-002,6,0,1.5
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01393,MAT-0376,P-002,9,0,24.0
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01394,MAT-0243,P-001,4,0,74.25
2024,31,SINGAPORE-WAREHOUSE,Marine,CST-01394,MAT-0404,P-001,4,0,24.75
2024,31,SINGAPORE-WAREHOUSE,Truck,CST-01013,MAT-0302,P-001,4,0,9.63
2024,31,SINGAPORE-WAREHOUSE,Truck,CST-01043,MAT-0247,P-001,6,0,49.51
2024,32,CHINA-WAREHOUSE,Truck,CST-00002,MAT-0246,P-001,4,0,22.0
2024,32,CHINA-WAREHOUSE,Truck,CST-00003,MAT-0142,P-002,6,0,18.0
2024,32,CHINA-WAREHOUSE,Truck,CST-00003,MAT-0356,P-001,7,0,24.75
2024,32,CHINA-WAREHOUSE,Truck,CST-00005,MAT-0246,P-001,4,0,49.51
2024,32,CHINA-WAREHOUSE,Truck,CST-00008,MAT-0092,P-001,4,0,24.759999999999998
2024,32,CHINA-WAREHOUSE,Truck,CST-00008,MAT-0276,P-001,5,0,24.75
2024,32,CHINA-WAREHOUSE,Truck,CST-00008,MAT-0321,P-001,3,0,24.75
2024,32,CHINA-WAREHOUSE,Truck,CST-00008,MAT-0400,P-001,5,0,24.75
2024,32,CHINA-WAREHOUSE,Truck,CST-00012,MAT-0399,P-001,3,0,24.75
2024,32,CHINA-WAREHOUSE,Truck,CST-00014,MAT-0007,P-001,2,0,24.75
2024,32,CHINA-WAREHOUSE,Truck,CST-00014,MAT-0015,P-001,8,0,24.75
2024,32,CHINA-WAREHOUSE,Truck,CST-00014,MAT-0145,P-002,6,0,13.5
2024,32,CHINA-WAREHOUSE,Truck,CST-00014,MAT-0229,P-001,5,0,24.75
2024,32,CHINA-WAREHOUSE,Truck,CST-00014,MAT-0314,P-002,4,0,4.5
2024,32,CHINA-WAREHOUSE,Truck,CST-00017,MAT-0175,P-001,5,0,24.759999999999998
2024,32,CHINA-WAREHOUSE,Truck,CST-00017,MAT-0266,P-001,8,0,24.75
2024,32,CHINA-WAREHOUSE,Truck,CST-00017,MAT-0267,P-001,2,0,24.75
2024,32,CHINA-WAREHOUSE,Truck,CST-00017,MAT-0353,P-001,6,0,24.75
2024,32,CHINA-WAREHOUSE,Truck,CST-00021,MAT-0145,P-002,6,0,7.5
2024,32,CHINA-WAREHOUSE,Truck,CST-00025,MAT-0053,P-001,2,0,0.03
2024,32,CHINA-WAREHOUSE,Truck,CST-00025,MAT-0084,P-001,3,0,0.05
2024,32,CHINA-WAREHOUSE,Truck,CST-00025,MAT-0112,P-001,6,0,4.0
2024,32,CHINA-WAREHOUSE,Truck,CST-00025,MAT-0137,P-001,8,0,0.05
2024,32,CHINA-WAREHOUSE,Truck,CST-00025,MAT-0143,P-002,3,0,0.1
2024,32,CHINA-WAREHOUSE,Truck,CST-00025,MAT-0144,P-002,5,0,0.2
2024,32,CHINA-WAREHOUSE,Truck,CST-00025,MAT-0145,P-002,6,0,0.45
2024,32,CHINA-WAREHOUSE,Truck,CST-00025,MAT-0175,P-001,5,0,5.0
2024,32,CHINA-WAREHOUSE,Truck,CST-00025,MAT-0260,P-001,5,0,0.6
2024,32,CHINA-WAREHOUSE,Truck,CST-00025,MAT-0314,P-002,4,0,0.1
2024,32,CHINA-WAREHOUSE,Truck,CST-00025,MAT-0353,P-001,6,0,0.03
2024,32,CHINA-WAREHOUSE,Truck,CST-00025,MAT-0356,P-001,7,0,0.1
2024,32,CHINA-WAREHOUSE,Truck,CST-00025,MAT-0358,P-002,4,0,0.03
2024,32,CHINA-WAREHOUSE,Truck,CST-00025,MAT-0397,P-002,9,0,0.03
2024,32,CHINA-WAREHOUSE,Truck,CST-00025,MAT-0413,P-001,7,0,1.38
2024,32,CHINA-WAREHOUSE,Truck,CST-00025,MAT-0416,P-001,4,0,0.03
2024,32,CHINA-WAREHOUSE,Truck,CST-00025,MAT-0429,P-002,3,0,0.03
2024,32,CHINA-WAREHOUSE,Truck,CST-00030,MAT-0314,P-002,4,0,10.5
2024,32,CHINA-WAREHOUSE,Truck,CST-00035,MAT-0112,P-001,6,0,24.76
2024,32,CHINA-WAREHOUSE,Truck,CST-00038,MAT-0314,P-002,4,0,21.0
2024,32,CHINA-WAREHOUSE,Truck,CST-00038,MAT-0328,P-002,6,0,25.5
2024,32,CHINA-WAREHOUSE,Truck,CST-00042,MAT-0144,P-002,5,0,25.5
2024,32,CHINA-WAREHOUSE,Truck,CST-00043,MAT-0145,P-002,6,0,51.0
2024,32,CHINA-WAREHOUSE,Truck,CST-00049,MAT-0156,P-001,8,0,49.5
2024,32,CHINA-WAREHOUSE,Truck,CST-00049,MAT-0265,P-001,8,0,24.75
2024,32,CHINA-WAREHOUSE,Truck,CST-00049,MAT-0322,P-001,4,0,24.75
2024,32,CHINA-WAREHOUSE,Truck,CST-00049,MAT-0325,P-001,6,0,24.75
2024,32,CHINA-WAREHOUSE,Truck,CST-00050,MAT-0111,P-001,2,0,24.75
2024,32,CHINA-WAREHOUSE,Truck,CST-00050,MAT-0415,P-001,8,0,24.75
2024,32,CHINA-WAREHOUSE,Truck,CST-00059,MAT-0276,P-001,5,0,24.75
2024,32,CHINA-WAREHOUSE,Truck,CST-00059,MAT-0321,P-001,3,0,24.75
2024,32,CHINA-WAREHOUSE,Truck,CST-00061,MAT-0001,P-002,3,0,1.51
2024,32,CHINA-WAREHOUSE,Truck,CST-00061,MAT-0013,P-002,3,0,6.0
2024,32,CHINA-WAREHOUSE,Truck,CST-00061,MAT-0142,P-002,6,0,1.5
2024,32,CHINA-WAREHOUSE,Truck,CST-00061,MAT-0328,P-002,6,0,6.0
2024,32,CHINA-WAREHOUSE,Truck,CST-00064,MAT-0142,P-002,6,0,25.5
2024,32,CHINA-WAREHOUSE,Truck,CST-00069,MAT-0142,P-002,6,0,15.0
2024,32,CHINA-WAREHOUSE,Truck,CST-00069,MAT-0145,P-002,6,0,3.0
2024,32,CHINA-WAREHOUSE,Truck,CST-00069,MAT-0270,P-002,5,0,7.5
2024,32,CHINA-WAREHOUSE,Truck,CST-00077,MAT-0049,P-001,5,0,0.6
2024,32,CHINA-WAREHOUSE,Truck,CST-00080,MAT-0015,P-001,8,0,1.38
2024,32,CHINA-WAREHOUSE,Truck,CST-00080,MAT-0056,P-001,3,0,0.2
2024,32,CHINA-WAREHOUSE,Truck,CST-00080,MAT-0099,P-001,6,0,1.38
2024,32,CHINA-WAREHOUSE,Truck,CST-00080,MAT-0153,P-001,4,0,2.0
2024,32,CHINA-WAREHOUSE,Truck,CST-00080,MAT-0175,P-001,5,0,4.13
2024,32,CHINA-WAREHOUSE,Truck,CST-00080,MAT-0180,P-001,4,0,0.2
2024,32,CHINA-WAREHOUSE,Truck,CST-00080,MAT-0266,P-001,8,0,1.38
2024,32,CHINA-WAREHOUSE,Truck,CST-00080,MAT-0315,P-001,5,0,1.38
2024,32,CHINA-WAREHOUSE,Truck,CST-00080,MAT-0356,P-001,7,0,0.4
2024,32,CHINA-WAREHOUSE,Truck,CST-00082,MAT-0142,P-002,6,0,0.03
2024,32,CHINA-WAREHOUSE,Truck,CST-00082,MAT-0206,P-002,4,0,0.08
2024,32,CHINA-WAREHOUSE,Truck,CST-00086,MAT-0174,P-001,5,0,24.75
2024,32,CHINA-WAREHOUSE,Truck,CST-00086,MAT-0400,P-001,5,0,24.759999999999998
2024,32,CHINA-WAREHOUSE,Truck,CST-00090,MAT-0001,P-002,3,0,25.5
2024,32,CHINA-WAREHOUSE,Truck,CST-00090,MAT-0144,P-002,5,0,25.5
2024,32,CHINA-WAREHOUSE,Truck,CST-00092,MAT-0141,P-001,2,0,24.75
2024,32,CHINA-WAREHOUSE,Truck,CST-00096,MAT-0198,P-001,6,0,0.1
2024,32,CHINA-WAREHOUSE,Truck,CST-00102,MAT-0270,P-002,5,0,7.5
2024,32,CHINA-WAREHOUSE,Truck,CST-00102,MAT-0328,P-002,6,0,18.0
2024,32,CHINA-WAREHOUSE,Truck,CST-00104,MAT-0142,P-002,6,0,4.5
2024,32,CHINA-WAREHOUSE,Truck,CST-00104,MAT-0178,P-002,11,0,25.5
2024,32,CHINA-WAREHOUSE,Truck,CST-00108,MAT-0399,P-001,3,0,24.75
2024,32,CHINA-WAREHOUSE,Truck,CST-00115,MAT-0015,P-001,8,0,24.759999999999998
2024,32,CHINA-WAREHOUSE,Truck,CST-00121,MAT-0099,P-001,6,0,24.76
2024,32,CHINA-WAREHOUSE,Truck,CST-00126,MAT-0001,P-002,3,0,25.5
2024,32,CHINA-WAREHOUSE,Truck,CST-00137,MAT-0143,P-002,3,0,3.0
2024,32,CHINA-WAREHOUSE,Truck,CST-00138,MAT-0314,P-002,4,0,24.0
2024,32,CHINA-WAREHOUSE,Truck,CST-00142,MAT-0145,P-002,6,0,25.5
2024,32,CHINA-WAREHOUSE,Truck,CST-00148,MAT-0085,P-001,8,0,0.3
2024,32,CHINA-WAREHOUSE,Truck,CST-00148,MAT-0322,P-001,4,0,24.75
2024,32,CHINA-WAREHOUSE,Truck,CST-00153,MAT-0201,P-002,4,0,9.0
2024,32,CHINA-WAREHOUSE,Truck,CST-00167,MAT-0246,P-001,4,0,49.51
2024,32,CHINA-WAREHOUSE,Truck,CST-00169,MAT-0145,P-002,6,0,25.5
2024,32,CHINA-WAREHOUSE,Truck,CST-00169,MAT-0367,P-001,4,0,0.5
2024,32,CHINA-WAREHOUSE,Truck,CST-00178,MAT-0001,P-002,3,0,25.5
2024,32,CHINA-WAREHOUSE,Truck,CST-00181,MAT-0001,P-002,3,0,6.0
2024,32,CHINA-WAREHOUSE,Truck,CST-00181,MAT-0142,P-002,6,0,7.5
2024,32,CHINA-WAREHOUSE,Truck,CST-00181,MAT-0144,P-002,5,0,9.0
2024,32,CHINA-WAREHOUSE,Truck,CST-00182,MAT-0284,P-002,3,0,30.0
2024,32,CHINA-WAREHOUSE,Truck,CST-00183,MAT-0382,P-001,6,0,12.38
2024,32,CHINA-WAREHOUSE,Truck,CST-00202,MAT-0270,P-002,5,0,25.5
2024,32,CHINA-WAREHOUSE,Truck,CST-00202,MAT-0328,P-002,6,0,25.5
2024,32,CHINA-WAREHOUSE,Truck,CST-00205,MAT-0145,P-002,6,0,25.5
2024,32,CHINA-WAREHOUSE,Truck,CST-00228,MAT-0389,P-002,5,0,25.5
2024,32,CHINA-WAREHOUSE,Truck,CST-00247,MAT-0430,P-001,5,0,0.3
2024,32,CHINA-WAREHOUSE,Truck,CST-00259,MAT-0046,P-001,5,0,24.75
2024,32,CHINA-WAREHOUSE,Truck,CST-00259,MAT-0322,P-001,4,0,49.5
2024,32,CHINA-WAREHOUSE,Truck,CST-00263,MAT-0145,P-002,6,0,10.5
2024,32,CHINA-WAREHOUSE,Truck,CST-00267,MAT-0084,P-001,3,0,0.03
2024,32,CHINA-WAREHOUSE,Truck,CST-00267,MAT-0151,P-001,6,0,0.03
2024,32,CHINA-WAREHOUSE,Truck,CST-00267,MAT-0353,P-001,6,0,0.03
2024,32,CHINA-WAREHOUSE,Truck,CST-00267,MAT-0399,P-001,3,0,0.03
2024,32,CHINA-WAREHOUSE,Truck,CST-00284,MAT-0156,P-001,8,0,0.26
2024,32,CHINA-WAREHOUSE,Truck,CST-00284,MAT-0340,P-001,3,0,0.25
2024,32,CHINA-WAREHOUSE,Truck,CST-00284,MAT-0379,P-001,8,0,0.25
2024,32,CHINA-WAREHOUSE,Truck,CST-00284,MAT-0415,P-001,8,0,24.75
2024,32,CHINA-WAREHOUSE,Truck,CST-00294,MAT-0144,P-002,5,0,15.0
2024,32,CHINA-WAREHOUSE,Truck,CST-00304,MAT-0144,P-002,5,0,25.5
2024,32,CHINA-WAREHOUSE,Truck,CST-00312,MAT-0053,P-001,2,0,24.75
2024,32,CHINA-WAREHOUSE,Truck,CST-00313,MAT-0264,P-001,7,0,24.75
2024,32,CHINA-WAREHOUSE,Truck,CST-00356,MAT-0206,P-002,4,0,0.05
2024,32,CHINA-WAREHOUSE,Truck,CST-00356,MAT-0233,P-002,12,0,0.18
2024,32,CHINA-WAREHOUSE,Truck,CST-00361,MAT-0399,P-001,3,0,24.75
2024,32,CHINA-WAREHOUSE,Truck,CST-00363,MAT-0092,P-001,4,0,49.5
2024,32,CHINA-WAREHOUSE,Truck,CST-00363,MAT-0097,P-001,7,0,24.75
2024,32,CHINA-WAREHOUSE,Truck,CST-00363,MAT-0265,P-001,8,0,49.5
2024,32,CHINA-WAREHOUSE,Truck,CST-00363,MAT-0325,P-001,6,0,24.75
2024,32,CHINA-WAREHOUSE,Truck,CST-00363,MAT-0399,P-001,3,0,24.75
2024,32,CHINA-WAREHOUSE,Truck,CST-00363,MAT-0400,P-001,5,0,74.25
2024,32,CHINA-WAREHOUSE,Truck,CST-00382,MAT-0101,P-001,3,0,24.75
2024,32,CHINA-WAREHOUSE,Truck,CST-00383,MAT-0356,P-001,7,0,24.75
2024,32,CHINA-WAREHOUSE,Truck,CST-00412,MAT-0145,P-002,6,0,76.5
2024,32,CHINA-WAREHOUSE,Truck,CST-00417,MAT-0154,P-001,8,0,24.75
2024,32,CHINA-WAREHOUSE,Truck,CST-00419,MAT-0201,P-002,4,0,25.5
2024,32,CHINA-WAREHOUSE,Truck,CST-00422,MAT-0145,P-002,6,0,25.5
2024,32,CHINA-WAREHOUSE,Truck,CST-00427,MAT-0314,P-002,4,0,25.5
2024,32,CHINA-WAREHOUSE,Truck,CST-00441,MAT-0099,P-001,6,0,49.51
2024,32,CHINA-WAREHOUSE,Truck,CST-00447,MAT-0144,P-002,5,0,25.51
2024,32,CHINA-WAREHOUSE,Truck,CST-00487,MAT-0265,P-001,8,0,24.75
2024,32,CHINA-WAREHOUSE,Truck,CST-00487,MAT-0400,P-001,5,0,24.75
2024,32,CHINA-WAREHOUSE,Truck,CST-00511,MAT-0141,P-001,2,0,24.75
2024,32,CHINA-WAREHOUSE,Truck,CST-00552,MAT-0153,P-001,4,0,24.75
2024,32,CHINA-WAREHOUSE,Truck,CST-00610,MAT-0013,P-002,3,0,25.5
2024,32,CHINA-WAREHOUSE,Truck,CST-00619,MAT-0340,P-001,3,0,24.759999999999998
2024,32,CHINA-WAREHOUSE,Truck,CST-00641,MAT-0389,P-002,5,0,25.5
2024,32,CHINA-WAREHOUSE,Truck,CST-00645,MAT-0145,P-002,6,0,1.5
2024,32,CHINA-WAREHOUSE,Truck,CST-00658,MAT-0165,P-001,5,0,4.13
2024,32,CHINA-WAREHOUSE,Truck,CST-00658,MAT-0229,P-001,5,0,24.75
2024,32,CHINA-WAREHOUSE,Truck,CST-00659,MAT-0047,P-002,3,0,20.0
